object_name,okato,oktmo,Год,Всего,Мужчины,Женщины,Городское население,Сельское население,0–17 лет,18 лет и старше,Моложе трудоспособного,В трудоспособном возрасте,Старше трудоспособного,Население пенсионного возраста
Сибирский федеральный округ,00000000,00000000,2020,17010306.0,7844206.0,9166100.0,12716989.0,4293317.0,3806433.0,13203873.0,3445506.0,9487896.0,4076904.0,2230777.0
Сибирский федеральный округ,00000000,00000000,2021,16884463.0,7775981.0,9108482.0,12632271.0,4252192.0,3793400.0,13091063.0,3425080.0,9365480.0,4093903.0,2285634.0
Сибирский федеральный округ,00000000,00000000,2022,16758520.0,7722765.0,9035755.0,12564916.0,4193604.0,3768339.0,12990181.0,3399643.0,9490555.0,3868322.0,2316781.0
Сибирский федеральный округ,00000000,00000000,2023,16645802.0,7661696.0,8984106.0,12489271.0,4156531.0,3736998.0,12908804.0,3368353.0,9371221.0,3906228.0,2385807.0
Сибирский федеральный округ,00000000,00000000,2024,16567143.0,7617667.0,8949476.0,12442708.0,4124435.0,3697708.0,12869435.0,3309190.0,9504203.0,3753750.0,2477600.0
Сибирский федеральный округ,00000000,00000000,2025,16492894.0,7576892.0,8916002.0,12405341.0,4087553.0,3656190.0,12836704.0,3230057.0,9472053.0,3790784.0,2567324.0
Сибирский федеральный округ,00000000,00000000,2000_avg,20398650.0,9618804.0,10779846.0,14456100.0,5942550.0,5106432.0,15292218.0,4333538.0,12384682.0,3680430.0,2027236.0
Сибирский федеральный округ,00000000,00000000,2001_avg,20255572.0,9526194.0,10729378.0,14378124.0,5877448.0,4908962.0,15346610.0,4151794.0,12446256.0,3657523.0,2032298.0
Сибирский федеральный округ,00000000,00000000,2002_avg,20104530.0,9428474.0,10676056.0,14298790.0,5805740.0,4721866.0,15382664.0,3970858.0,12498268.0,3635404.0,2048276.0
Сибирский федеральный округ,00000000,00000000,2003_avg,19940132.0,9329319.0,10610812.0,14203725.0,5736406.0,4550908.0,15389223.0,3795460.0,12543538.0,3601134.0,2086468.0
Сибирский федеральный округ,00000000,00000000,2004_avg,19762950.0,9229616.0,10533335.0,14071418.0,5691532.0,4382358.0,15380592.0,3642133.0,12540068.0,3580749.0,2142386.0
Сибирский федеральный округ,00000000,00000000,2005_avg,19585770.0,9130456.0,10455314.0,13934480.0,5651290.0,4214817.0,15370953.0,3513691.0,12493036.0,3579043.0,2193940.0
Сибирский федеральный округ,00000000,00000000,2006_avg,19427654.0,9043160.0,10384494.0,13840940.0,5586714.0,4065518.0,15362136.0,3407284.0,12420512.0,3599858.0,2232950.0
Сибирский федеральный округ,00000000,00000000,2007_avg,19331791.0,8991791.0,10340000.0,13802436.0,5529354.0,3952728.0,15379062.0,3341570.0,12338480.0,3651742.0,2249638.0
Сибирский федеральный округ,00000000,00000000,2008_avg,19292606.0,8970770.0,10321835.0,13800016.0,5492589.0,3881101.0,15411504.0,3330476.0,12249280.0,3712850.0,2223160.0
Сибирский федеральный округ,00000000,00000000,2009_avg,19284460.0,8965606.0,10318854.0,13815758.0,5468702.0,3850054.0,15434406.0,3361222.0,12133877.0,3789361.0,2154646.0
Сибирский федеральный округ,00000000,00000000,2010_avg,19269416.0,8958164.0,10311252.0,13847440.0,5421976.0,3842758.0,15426658.0,3399804.0,11987696.0,3881916.0,2076454.0
Сибирский федеральный округ,00000000,00000000,2011_avg,,,,,,,,,,,
Сибирский федеральный округ,00000000,00000000,2012_avg,17182294.0,7958402.0,9223892.0,12631746.0,4550548.0,3423035.0,13759259.0,3071102.0,10410614.0,3700577.0,1821812.0
Сибирский федеральный округ,00000000,00000000,2013_avg,17189462.0,7958962.0,9230500.0,12675110.0,4514353.0,3485538.0,13703925.0,3152162.0,10250736.0,3786564.0,1842010.0
Сибирский федеральный округ,00000000,00000000,2014_avg,17194779.0,7957353.0,9237426.0,12718864.0,4475914.0,3554116.0,13640663.0,3233952.0,10083432.0,3877396.0,1879934.0
Сибирский федеральный округ,00000000,00000000,2015_avg,17197895.0,7953381.0,9244514.0,12757034.0,4440862.0,3630442.0,13567452.0,3314046.0,9910660.0,3973189.0,1933623.0
Сибирский федеральный округ,00000000,00000000,2016_avg,17194452.0,7946540.0,9247911.0,12782498.0,4411954.0,3704288.0,13490164.0,3384648.0,9746714.0,4063089.0,1999222.0
Сибирский федеральный округ,00000000,00000000,2017_avg,17168232.0,7929096.0,9239136.0,12785636.0,4382596.0,3759572.0,13408660.0,3432488.0,9593798.0,4141945.0,2065116.0
Сибирский федеральный округ,00000000,00000000,2018_avg,17111600.0,7897241.0,9214359.0,12765286.0,4346314.0,3791117.0,13320483.0,3455794.0,9444115.0,4211692.0,2131932.0
Сибирский федеральный округ,00000000,00000000,2019_avg,17043810.0,7861372.0,9182438.0,12734221.0,4309589.0,3803420.0,13240390.0,3453186.0,9430330.0,4160294.0,2198114.0
Сибирский федеральный округ,00000000,00000000,2020_avg,16947384.0,7810094.0,9137291.0,12674630.0,4272754.0,3799916.0,13147468.0,3435293.0,9426688.0,4085404.0,2258206.0
Сибирский федеральный округ,00000000,00000000,2021_avg,16821492.0,7749373.0,9072118.0,12598594.0,4222898.0,3780870.0,13040622.0,3412362.0,9428018.0,3981112.0,2301208.0
Сибирский федеральный округ,00000000,00000000,2022_avg,16702161.0,7692230.0,9009930.0,12527094.0,4175068.0,3752668.0,12949492.0,3383998.0,9430888.0,3887275.0,2351294.0
Сибирский федеральный округ,00000000,00000000,2023_avg,16606472.0,7639682.0,8966791.0,12465990.0,4140483.0,3717353.0,12889120.0,3338772.0,9437712.0,3829989.0,2431704.0
Сибирский федеральный округ,00000000,00000000,2024_avg,16530018.0,7597280.0,8932739.0,12424024.0,4105994.0,3676949.0,12853070.0,3269624.0,9488128.0,3772267.0,2522462.0
Смоленская область,66000000,66000000,2000,1099389.0,504525.0,594864.0,772199.0,327190.0,236474.0,862915.0,201355.0,637356.0,260678.0,160660.0
Смоленская область,66000000,66000000,2001,1082207.0,495413.0,586794.0,762124.0,320083.0,226171.0,856036.0,190594.0,637703.0,253910.0,155823.0
Смоленская область,66000000,66000000,2002,1063269.0,485241.0,578028.0,751258.0,312011.0,214300.0,848969.0,179624.0,634071.0,249574.0,153105.0
Смоленская область,66000000,66000000,2003,1045878.0,475366.0,570512.0,741600.0,304278.0,204174.0,841704.0,168528.0,632281.0,245069.0,152381.0
Смоленская область,66000000,66000000,2004,1039132.0,472020.0,567112.0,740755.0,298377.0,196730.0,842402.0,159992.0,638480.0,240660.0,154190.0
Смоленская область,66000000,66000000,2005,1032297.0,468808.0,563489.0,732016.0,300281.0,188467.0,843830.0,153160.0,640152.0,238985.0,155632.0
Смоленская область,66000000,66000000,2006,1025442.0,465668.0,559774.0,731406.0,294036.0,180011.0,845431.0,147292.0,641079.0,237071.0,155818.0
Смоленская область,66000000,66000000,2007,1017901.0,462580.0,555321.0,730871.0,287030.0,173006.0,844895.0,141717.0,639780.0,236404.0,154302.0
Смоленская область,66000000,66000000,2008,1009016.0,458482.0,550534.0,726983.0,282033.0,166139.0,842877.0,138107.0,633675.0,237234.0,152460.0
Смоленская область,66000000,66000000,2009,1000711.0,454799.0,545912.0,723067.0,277644.0,160922.0,839789.0,136685.0,625966.0,238060.0,147755.0
Смоленская область,66000000,66000000,2010,993018.0,451486.0,541532.0,719202.0,273816.0,158135.0,834883.0,137161.0,615206.0,240651.0,140577.0
Смоленская область,66000000,66000000,2011,982887.0,447171.0,535716.0,714648.0,268239.0,155829.0,827058.0,136313.0,602891.0,243683.0,134699.0
Смоленская область,66000000,66000000,2012,978280.0,446211.0,532069.0,711584.0,266696.0,155941.0,822339.0,136792.0,594456.0,247032.0,129641.0
Смоленская область,66000000,66000000,2013,970838.0,443788.0,527050.0,704980.0,265858.0,155282.0,815556.0,137906.0,582589.0,250343.0,128002.0
Смоленская область,66000000,66000000,2014,961398.0,438996.0,522402.0,698371.0,263027.0,155798.0,805600.0,139914.0,567477.0,254007.0,128546.0
Смоленская область,66000000,66000000,2015,956145.0,437592.0,518553.0,693318.0,262827.0,157350.0,798795.0,142109.0,556487.0,257549.0,130008.0
Смоленская область,66000000,66000000,2016,947962.0,433078.0,514884.0,687261.0,260701.0,159650.0,788312.0,144759.0,542002.0,261201.0,133034.0
Смоленская область,66000000,66000000,2017,940595.0,429156.0,511439.0,682827.0,257768.0,161481.0,779114.0,146595.0,529261.0,264739.0,135878.0
Смоленская область,66000000,66000000,2018,934754.0,428432.0,506322.0,676744.0,258010.0,162283.0,772471.0,146851.0,520393.0,267510.0,137927.0
Смоленская область,66000000,66000000,2019,925731.0,425321.0,500410.0,669433.0,256298.0,161392.0,764339.0,145674.0,510331.0,269726.0,140569.0
Смоленская область,66000000,66000000,2020,916202.0,420050.0,496152.0,662150.0,254052.0,160476.0,755726.0,144363.0,513602.0,258237.0,143362.0
Смоленская область,66000000,66000000,2021,900311.0,409678.0,490633.0,652456.0,247855.0,158690.0,741621.0,142631.0,498794.0,258886.0,146037.0
Смоленская область,66000000,66000000,2022,886900.0,402440.0,484460.0,644269.0,242631.0,156376.0,730524.0,140553.0,502275.0,244072.0,147035.0
Смоленская область,66000000,66000000,2023,873041.0,394923.0,478118.0,634366.0,238675.0,153565.0,719476.0,137948.0,489706.0,245387.0,151184.0
Смоленская область,66000000,66000000,2024,863987.0,390084.0,473903.0,627931.0,236056.0,151000.0,712987.0,134150.0,494367.0,235470.0,156535.0
Смоленская область,66000000,66000000,2025,857096.0,386730.0,470366.0,624044.0,233052.0,148748.0,708348.0,129898.0,489374.0,237824.0,162054.0
Смоленская область,66000000,66000000,2000_avg,1090798.0,499969.0,590829.0,767162.0,323636.0,231322.0,859476.0,195974.0,637530.0,257294.0,158242.0
Смоленская область,66000000,66000000,2001_avg,1072738.0,490327.0,582411.0,756691.0,316047.0,220236.0,852502.0,185109.0,635887.0,251742.0,154464.0
Смоленская область,66000000,66000000,2002_avg,1054574.0,480304.0,574270.0,746429.0,308144.0,209237.0,845336.0,174076.0,633176.0,247322.0,152743.0
Смоленская область,66000000,66000000,2003_avg,1042505.0,473693.0,568812.0,741178.0,301328.0,200452.0,842053.0,164260.0,635380.0,242864.0,153286.0
Смоленская область,66000000,66000000,2004_avg,1035714.0,470414.0,565300.0,736386.0,299329.0,192598.0,843116.0,156576.0,639316.0,239822.0,154911.0
Смоленская область,66000000,66000000,2005_avg,1028870.0,467238.0,561632.0,731711.0,297158.0,184239.0,844630.0,150226.0,640616.0,238028.0,155725.0
Смоленская область,66000000,66000000,2006_avg,1021672.0,464124.0,557548.0,731138.0,290533.0,176508.0,845163.0,144504.0,640430.0,236738.0,155060.0
Смоленская область,66000000,66000000,2007_avg,1013458.0,460531.0,552928.0,728927.0,284532.0,169572.0,843886.0,139912.0,636728.0,236819.0,153381.0
Смоленская область,66000000,66000000,2008_avg,1004864.0,456640.0,548223.0,725025.0,279838.0,163530.0,841333.0,137396.0,629820.0,237647.0,150108.0
Смоленская область,66000000,66000000,2009_avg,996864.0,453142.0,543722.0,721134.0,275730.0,159528.0,837336.0,136923.0,620586.0,239356.0,144166.0
Смоленская область,66000000,66000000,2010_avg,987952.0,449328.0,538624.0,716925.0,271028.0,156982.0,830970.0,136737.0,609048.0,242167.0,137638.0
Смоленская область,66000000,66000000,2011_avg,980584.0,446691.0,533892.0,713116.0,267468.0,155885.0,824698.0,136552.0,598674.0,245358.0,132170.0
Смоленская область,66000000,66000000,2012_avg,974559.0,445000.0,529560.0,708282.0,266277.0,155612.0,818948.0,137349.0,588522.0,248688.0,128822.0
Смоленская область,66000000,66000000,2013_avg,966118.0,441392.0,524726.0,701676.0,264442.0,155540.0,810578.0,138910.0,575033.0,252175.0,128274.0
Смоленская область,66000000,66000000,2014_avg,958772.0,438294.0,520478.0,695844.0,262927.0,156574.0,802198.0,141012.0,561982.0,255778.0,129277.0
Смоленская область,66000000,66000000,2015_avg,952054.0,435335.0,516718.0,690290.0,261764.0,158500.0,793554.0,143434.0,549244.0,259375.0,131521.0
Смоленская область,66000000,66000000,2016_avg,944278.0,431117.0,513162.0,685044.0,259234.0,160566.0,783713.0,145677.0,535632.0,262970.0,134456.0
Смоленская область,66000000,66000000,2017_avg,937674.0,428794.0,508880.0,679786.0,257889.0,161882.0,775792.0,146723.0,524827.0,266124.0,136902.0
Смоленская область,66000000,66000000,2018_avg,930242.0,426876.0,503366.0,673088.0,257154.0,161838.0,768405.0,146262.0,515362.0,268618.0,139248.0
Смоленская область,66000000,66000000,2019_avg,920966.0,422686.0,498281.0,665792.0,255175.0,160934.0,760032.0,145018.0,511966.0,263982.0,141966.0
Смоленская область,66000000,66000000,2020_avg,908256.0,414864.0,493392.0,657303.0,250954.0,159583.0,748674.0,143497.0,506198.0,258562.0,144700.0
Смоленская область,66000000,66000000,2021_avg,893606.0,406059.0,487546.0,648362.0,245243.0,157533.0,736072.0,141592.0,500534.0,251479.0,146536.0
Смоленская область,66000000,66000000,2022_avg,879970.0,398682.0,481289.0,639318.0,240653.0,154970.0,725000.0,139250.0,495990.0,244730.0,149110.0
Смоленская область,66000000,66000000,2023_avg,868514.0,392504.0,476010.0,631148.0,237366.0,152282.0,716232.0,136049.0,492036.0,240428.0,153860.0
Смоленская область,66000000,66000000,2024_avg,860542.0,388407.0,472134.0,625988.0,234554.0,149874.0,710668.0,132024.0,491870.0,236647.0,159294.0
Ставропольский край,07000000,07000000,2000,2740927.0,1284102.0,1456825.0,1532248.0,1208679.0,708353.0,2032574.0,597906.0,1564692.0,578329.0,311639.0
Ставропольский край,07000000,07000000,2001,2740899.0,1283947.0,1456952.0,1531252.0,1209647.0,683851.0,2057048.0,566634.0,1598236.0,576029.0,306671.0
Ставропольский край,07000000,07000000,2002,2736173.0,1281050.0,1455123.0,1530469.0,1205704.0,651859.0,2084314.0,538871.0,1621629.0,575673.0,313735.0
Ставропольский край,07000000,07000000,2003,2732502.0,1278353.0,1454149.0,1529573.0,1202929.0,620414.0,2112088.0,515756.0,1645177.0,571569.0,321804.0
Ставропольский край,07000000,07000000,2004,2739065.0,1281442.0,1457623.0,1537735.0,1201330.0,609930.0,2129135.0,511483.0,1662859.0,564723.0,335066.0
Ставропольский край,07000000,07000000,2005,2741116.0,1281780.0,1459336.0,1540940.0,1200176.0,602995.0,2138121.0,507491.0,1672736.0,560889.0,346775.0
Ставропольский край,07000000,07000000,2006,2746873.0,1282810.0,1464063.0,1549838.0,1197035.0,600615.0,2146258.0,505397.0,1682261.0,559215.0,357914.0
Ставропольский край,07000000,07000000,2007,2747079.0,1281780.0,1465299.0,1553758.0,1193321.0,594026.0,2153053.0,494876.0,1690536.0,561667.0,365964.0
Ставропольский край,07000000,07000000,2008,2759676.0,1287367.0,1472309.0,1567847.0,1191829.0,586212.0,2173464.0,487633.0,1702704.0,569339.0,369829.0
Ставропольский край,07000000,07000000,2009,2767618.0,1290192.0,1477426.0,1575255.0,1192363.0,571876.0,2195742.0,480155.0,1710596.0,576867.0,364786.0
Ставропольский край,07000000,07000000,2010,2777696.0,1293682.0,1484014.0,1583911.0,1193785.0,563337.0,2214359.0,480767.0,1708908.0,588021.0,355124.0
Ставропольский край,07000000,07000000,2011,2785524.0,1296724.0,1488800.0,1593585.0,1191939.0,554322.0,2231202.0,482405.0,1703454.0,599665.0,343620.0
Ставропольский край,07000000,07000000,2012,2797852.0,1302611.0,1495241.0,1610112.0,1187740.0,554768.0,2243084.0,487548.0,1700579.0,609725.0,334539.0
Ставропольский край,07000000,07000000,2013,2812900.0,1310608.0,1502292.0,1628247.0,1184653.0,560633.0,2252267.0,497687.0,1693962.0,621251.0,333939.0
Ставропольский край,07000000,07000000,2014,2827602.0,1319079.0,1508523.0,1648875.0,1178727.0,566810.0,2260792.0,508706.0,1684379.0,634517.0,336905.0
Ставропольский край,07000000,07000000,2015,2843383.0,1328079.0,1515304.0,1667020.0,1176363.0,576381.0,2267002.0,518782.0,1675402.0,649199.0,340398.0
Ставропольский край,07000000,07000000,2016,2857728.0,1336616.0,1521112.0,1681545.0,1176183.0,589095.0,2268633.0,530962.0,1659779.0,666987.0,349601.0
Ставропольский край,07000000,07000000,2017,2872065.0,1345023.0,1527042.0,1696164.0,1175901.0,599427.0,2272638.0,539215.0,1652364.0,680486.0,359271.0
Ставропольский край,07000000,07000000,2018,2879479.0,1350196.0,1529283.0,1706159.0,1173320.0,605526.0,2273953.0,544055.0,1642347.0,693077.0,367516.0
Ставропольский край,07000000,07000000,2019,2884947.0,1354104.0,1530843.0,1718533.0,1166414.0,606007.0,2278940.0,544277.0,1634836.0,705834.0,378593.0
Ставропольский край,07000000,07000000,2020,2904111.0,1366275.0,1537836.0,1744660.0,1159451.0,607458.0,2296653.0,541601.0,1679495.0,683015.0,390284.0
Ставропольский край,07000000,07000000,2021,2904182.0,1366889.0,1537293.0,1751725.0,1152457.0,604312.0,2299870.0,540859.0,1673111.0,690212.0,400428.0
Ставропольский край,07000000,07000000,2022,2902455.0,1368613.0,1533842.0,1758630.0,1143825.0,598960.0,2303495.0,535490.0,1709004.0,657961.0,407510.0
Ставропольский край,07000000,07000000,2023,2891204.0,1362991.0,1528213.0,1753824.0,1137380.0,594675.0,2296529.0,530729.0,1688095.0,672380.0,419388.0
Ставропольский край,07000000,07000000,2024,2886108.0,1360391.0,1525717.0,1755601.0,1130507.0,585890.0,2300218.0,522183.0,1714390.0,649535.0,431890.0
Ставропольский край,07000000,07000000,2025,2884363.0,1359765.0,1524598.0,1758514.0,1125849.0,579804.0,2304559.0,510993.0,1713931.0,659439.0,447396.0
Ставропольский край,07000000,07000000,2000_avg,2740913.0,1284024.0,1456888.0,1531750.0,1209163.0,696102.0,2044811.0,582270.0,1581464.0,577179.0,309155.0
Ставропольский край,07000000,07000000,2001_avg,2738536.0,1282498.0,1456038.0,1530860.0,1207676.0,667855.0,2070681.0,552752.0,1609932.0,575851.0,310203.0
Ставропольский край,07000000,07000000,2002_avg,2734338.0,1279702.0,1454636.0,1530021.0,1204316.0,636136.0,2098201.0,527314.0,1633403.0,573621.0,317770.0
Ставропольский край,07000000,07000000,2003_avg,2735784.0,1279898.0,1455886.0,1533654.0,1202130.0,615172.0,2120612.0,513620.0,1654018.0,568146.0,328435.0
Ставропольский край,07000000,07000000,2004_avg,2740090.0,1281611.0,1458480.0,1539338.0,1200753.0,606462.0,2133628.0,509487.0,1667798.0,562806.0,340920.0
Ставропольский край,07000000,07000000,2005_avg,2743994.0,1282295.0,1461700.0,1545389.0,1198606.0,601805.0,2142190.0,506444.0,1677498.0,560052.0,352344.0
Ставропольский край,07000000,07000000,2006_avg,2746976.0,1282295.0,1464681.0,1551798.0,1195178.0,597320.0,2149656.0,500136.0,1686398.0,560441.0,361939.0
Ставропольский край,07000000,07000000,2007_avg,2753378.0,1284574.0,1468804.0,1560802.0,1192575.0,590119.0,2163258.0,491254.0,1696620.0,565503.0,367896.0
Ставропольский край,07000000,07000000,2008_avg,2763647.0,1288780.0,1474868.0,1571551.0,1192096.0,579044.0,2184603.0,483894.0,1706650.0,573103.0,367308.0
Ставропольский край,07000000,07000000,2009_avg,2772657.0,1291937.0,1480720.0,1579583.0,1193074.0,567606.0,2205050.0,480461.0,1709752.0,582444.0,359955.0
Ставропольский край,07000000,07000000,2010_avg,2781610.0,1295203.0,1486407.0,1588748.0,1192862.0,558830.0,2222780.0,481586.0,1706181.0,593843.0,349372.0
Ставропольский край,07000000,07000000,2011_avg,2791688.0,1299668.0,1492020.0,1601848.0,1189840.0,554545.0,2237143.0,484976.0,1702016.0,604695.0,339080.0
Ставропольский край,07000000,07000000,2012_avg,2805376.0,1306610.0,1498766.0,1619180.0,1186196.0,557700.0,2247676.0,492618.0,1697270.0,615488.0,334239.0
Ставропольский край,07000000,07000000,2013_avg,2820251.0,1314844.0,1505408.0,1638561.0,1181690.0,563722.0,2256530.0,503196.0,1689170.0,627884.0,335422.0
Ставропольский край,07000000,07000000,2014_avg,2835492.0,1323579.0,1511914.0,1657948.0,1177545.0,571596.0,2263897.0,513744.0,1679890.0,641858.0,338652.0
Ставропольский край,07000000,07000000,2015_avg,2850556.0,1332348.0,1518208.0,1674282.0,1176273.0,582738.0,2267818.0,524872.0,1667590.0,658093.0,345000.0
Ставропольский край,07000000,07000000,2016_avg,2864896.0,1340820.0,1524077.0,1688854.0,1176042.0,594261.0,2270636.0,535088.0,1656072.0,673736.0,354436.0
Ставропольский край,07000000,07000000,2017_avg,2875772.0,1347610.0,1528162.0,1701162.0,1174610.0,602476.0,2273296.0,541635.0,1647356.0,686782.0,363394.0
Ставропольский край,07000000,07000000,2018_avg,2882213.0,1352150.0,1530063.0,1712346.0,1169867.0,605766.0,2276446.0,544166.0,1638592.0,699456.0,373054.0
Ставропольский край,07000000,07000000,2019_avg,2894529.0,1360190.0,1534340.0,1731596.0,1162932.0,606732.0,2287796.0,542939.0,1657166.0,694424.0,384438.0
Ставропольский край,07000000,07000000,2020_avg,2904146.0,1366582.0,1537564.0,1748192.0,1155954.0,605885.0,2298262.0,541230.0,1676303.0,686614.0,395356.0
Ставропольский край,07000000,07000000,2021_avg,2903318.0,1367751.0,1535568.0,1755178.0,1148141.0,601636.0,2301682.0,538174.0,1691058.0,674086.0,403969.0
Ставропольский край,07000000,07000000,2022_avg,2896830.0,1365802.0,1531028.0,1756227.0,1140602.0,596818.0,2300012.0,533110.0,1698550.0,665170.0,413449.0
Ставропольский край,07000000,07000000,2023_avg,2888656.0,1361691.0,1526965.0,1754712.0,1133944.0,590282.0,2298374.0,526456.0,1701242.0,660958.0,425639.0
Ставропольский край,07000000,07000000,2024_avg,2885236.0,1360078.0,1525158.0,1757058.0,1128178.0,582847.0,2302388.0,516588.0,1714160.0,654487.0,439643.0
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2000,38263.0,18456.0,19807.0,25098.0,13165.0,11740.0,26523.0,10338.0,25460.0,2465.0,941.0
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2001,38250.0,18434.0,19816.0,25100.0,13150.0,11513.0,26737.0,10173.0,25626.0,2451.0,890.0
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2002,39160.0,18958.0,20202.0,25867.0,13293.0,11528.0,27632.0,10245.0,26262.0,2653.0,945.0
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2003,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2004,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2005,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2006,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2007,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2008,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2009,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2010,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2011,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2012,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2013,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2014,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2015,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2016,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2017,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2018,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2019,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2020,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2021,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2022,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2023,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2024,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2025,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2000_avg,38256.0,18445.0,19812.0,25099.0,13158.0,11626.0,26630.0,10256.0,25543.0,2458.0,916.0
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2001_avg,38705.0,18696.0,20009.0,25484.0,13222.0,11520.0,27184.0,10209.0,25944.0,2552.0,918.0
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2002_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2003_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2004_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2005_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2006_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2007_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2008_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2009_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2010_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2011_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2012_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2013_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2014_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2015_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2016_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2017_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2018_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2019_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2020_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2021_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2022_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2023_avg,,,,,,,,,,,
Таймырский (Долгано-Ненецкий) автономный округ,04100000,04800000,2024_avg,,,,,,,,,,,
Тамбовская область,68000000,68000000,2000,1231054.0,565964.0,665090.0,703314.0,527740.0,261732.0,969322.0,226366.0,689773.0,314915.0,189971.0
Тамбовская область,68000000,68000000,2001,1213591.0,557040.0,656551.0,693532.0,520059.0,253478.0,960113.0,217228.0,688149.0,308214.0,186183.0
Тамбовская область,68000000,68000000,2002,1193381.0,546842.0,646539.0,682479.0,510902.0,242539.0,950842.0,206848.0,681853.0,304680.0,183711.0
Тамбовская область,68000000,68000000,2003,1174233.0,537110.0,637123.0,672267.0,501966.0,232620.0,941613.0,195117.0,680945.0,298171.0,182232.0
Тамбовская область,68000000,68000000,2004,1161854.0,531528.0,630326.0,667742.0,494112.0,224089.0,937765.0,185123.0,685134.0,291597.0,182201.0
Тамбовская область,68000000,68000000,2005,1150828.0,526848.0,623980.0,664003.0,486825.0,213974.0,936854.0,176345.0,686850.0,287633.0,185156.0
